timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1718818555035,1818,Petición HTTP,200,,Grupo de Hilos 1-36,text,true,,1117,148,182,182,http://ec2-34-207-232-42.compute-1.amazonaws.com:8080/pets,1810,0,108
1718818554998,1857,Petición HTTP,200,,Grupo de Hilos 1-32,text,true,,1117,148,181,181,http://ec2-34-207-232-42.compute-1.amazonaws.com:8080/pets,1851,0,98
1718818556479,388,Petición HTTP,200,,Grupo de Hilos 1-180,text,true,,1117,148,181,181,http://ec2-34-207-232-42.compute-1.amazonaws.com:8080/pets,384,0,97
1718818555099,1774,Petición HTTP,200,,Grupo de Hilos 1-42,text,true,,1117,148,181,181,http://ec2-34-207-232-42.compute-1.amazonaws.com:8080/pets,1774,0,96
1718818555069,1814,Petición HTTP,200,,Grupo de Hilos 1-39,text,true,,1117,148,181,181,http://ec2-34-207-232-42.compute-1.amazonaws.com:8080/pets,1807,0,124
1718818555106,1804,Petición HTTP,200,,Grupo de Hilos 1-43,text,true,,1117,148,183,183,http://ec2-34-207-232-42.compute-1.amazonaws.com:8080/pets,1802,0,117
1718818556529,397,Petición HTTP,200,,Grupo de Hilos 1-185,text,true,,1117,148,183,183,http://ec2-34-207-232-42.compute-1.amazonaws.com:8080/pets,397,0,97
1718818555139,1797,Petición HTTP,200,,Grupo de Hilos 1-46,text,true,,1117,148,183,183,http://ec2-34-207-232-42.compute-1.amazonaws.com:8080/pets,1797,0,96
1718818555085,1868,Petición HTTP,200,,Grupo de Hilos 1-41,text,true,,1117,148,184,184,http://ec2-34-207-232-42.compute-1.amazonaws.com:8080/pets,1868,0,110
1718818555119,1838,Petición HTTP,200,,Grupo de Hilos 1-44,text,true,,1117,148,183,183,http://ec2-34-207-232-42.compute-1.amazonaws.com:8080/pets,1828,0,104
1718818555129,1854,Petición HTTP,200,,Grupo de Hilos 1-45,text,true,,1117,148,185,185,http://ec2-34-207-232-42.compute-1.amazonaws.com:8080/pets,1839,0,94
1718818556684,302,Petición HTTP,200,,Grupo de Hilos 1-201,text,true,,1117,148,184,184,http://ec2-34-207-232-42.compute-1.amazonaws.com:8080/pets,292,0,94
1718818556676,325,Petición HTTP,200,,Grupo de Hilos 1-200,text,true,,1117,148,185,185,http://ec2-34-207-232-42.compute-1.amazonaws.com:8080/pets,318,0,102
1718818556638,367,Petición HTTP,200,,Grupo de Hilos 1-196,text,true,,1117,148,184,184,http://ec2-34-207-232-42.compute-1.amazonaws.com:8080/pets,356,0,96
1718818555156,1863,Petición HTTP,200,,Grupo de Hilos 1-48,text,true,,1117,148,185,185,http://ec2-34-207-232-42.compute-1.amazonaws.com:8080/pets,1856,0,96
1718818555179,1853,Petición HTTP,200,,Grupo de Hilos 1-50,text,true,,1117,148,185,185,http://ec2-34-207-232-42.compute-1.amazonaws.com:8080/pets,1853,0,138
1718818555229,1809,Petición HTTP,200,,Grupo de Hilos 1-55,text,true,,1117,148,185,185,http://ec2-34-207-232-42.compute-1.amazonaws.com:8080/pets,1798,0,96
1718818555209,1855,Petición HTTP,200,,Grupo de Hilos 1-53,text,true,,1117,148,186,186,http://ec2-34-207-232-42.compute-1.amazonaws.com:8080/pets,1853,0,108
1718818555187,1877,Petición HTTP,200,,Grupo de Hilos 1-51,text,true,,1117,148,186,186,http://ec2-34-207-232-42.compute-1.amazonaws.com:8080/pets,1875,0,129
1718818555248,1861,Petición HTTP,200,,Grupo de Hilos 1-57,text,true,,1117,148,189,189,http://ec2-34-207-232-42.compute-1.amazonaws.com:8080/pets,1855,0,96
1718818555239,1879,Petición HTTP,200,,Grupo de Hilos 1-56,text,true,,1117,148,189,189,http://ec2-34-207-232-42.compute-1.amazonaws.com:8080/pets,1874,0,96
1718818555169,1951,Petición HTTP,200,,Grupo de Hilos 1-49,text,true,,1117,148,188,188,http://ec2-34-207-232-42.compute-1.amazonaws.com:8080/pets,1941,0,147
1718818555269,1865,Petición HTTP,200,,Grupo de Hilos 1-59,text,true,,1117,148,188,188,http://ec2-34-207-232-42.compute-1.amazonaws.com:8080/pets,1857,0,95
1718818556784,367,Petición HTTP,200,,Grupo de Hilos 1-211,text,true,,1117,148,189,189,http://ec2-34-207-232-42.compute-1.amazonaws.com:8080/pets,362,0,99
1718818556807,349,Petición HTTP,200,,Grupo de Hilos 1-213,text,true,,1117,148,188,188,http://ec2-34-207-232-42.compute-1.amazonaws.com:8080/pets,339,0,101
1718818555309,1851,Petición HTTP,200,,Grupo de Hilos 1-63,text,true,,1117,148,188,188,http://ec2-34-207-232-42.compute-1.amazonaws.com:8080/pets,1847,0,110
1718818556860,317,Petición HTTP,200,,Grupo de Hilos 1-218,text,true,,1117,148,188,188,http://ec2-34-207-232-42.compute-1.amazonaws.com:8080/pets,309,0,98
1718818555299,1896,Petición HTTP,200,,Grupo de Hilos 1-62,text,true,,1117,148,189,189,http://ec2-34-207-232-42.compute-1.amazonaws.com:8080/pets,1896,0,120
1718818555289,1925,Petición HTTP,200,,Grupo de Hilos 1-61,text,true,,1117,148,190,190,http://ec2-34-207-232-42.compute-1.amazonaws.com:8080/pets,1925,0,130
1718818555350,1905,Petición HTTP,200,,Grupo de Hilos 1-67,text,true,,1117,148,193,193,http://ec2-34-207-232-42.compute-1.amazonaws.com:8080/pets,1897,0,96
1718818555360,1895,Petición HTTP,200,,Grupo de Hilos 1-68,text,true,,1117,148,193,193,http://ec2-34-207-232-42.compute-1.amazonaws.com:8080/pets,1885,0,99
1718818555400,1883,Petición HTTP,200,,Grupo de Hilos 1-72,text,true,,1117,148,194,194,http://ec2-34-207-232-42.compute-1.amazonaws.com:8080/pets,1870,0,97
1718818555369,1914,Petición HTTP,200,,Grupo de Hilos 1-69,text,true,,1117,148,194,194,http://ec2-34-207-232-42.compute-1.amazonaws.com:8080/pets,1914,0,98
1718818555340,1953,Petición HTTP,200,,Grupo de Hilos 1-66,text,true,,1117,148,193,193,http://ec2-34-207-232-42.compute-1.amazonaws.com:8080/pets,1943,0,98
1718818555330,1963,Petición HTTP,200,,Grupo de Hilos 1-65,text,true,,1117,148,193,193,http://ec2-34-207-232-42.compute-1.amazonaws.com:8080/pets,1954,0,96
1718818556945,368,Petición HTTP,200,,Grupo de Hilos 1-227,text,true,,1117,148,193,193,http://ec2-34-207-232-42.compute-1.amazonaws.com:8080/pets,368,0,101
1718818555430,1898,Petición HTTP,200,,Grupo de Hilos 1-75,text,true,,1117,148,194,194,http://ec2-34-207-232-42.compute-1.amazonaws.com:8080/pets,1893,0,105
1718818555379,1962,Petición HTTP,200,,Grupo de Hilos 1-70,text,true,,1117,148,194,194,http://ec2-34-207-232-42.compute-1.amazonaws.com:8080/pets,1958,0,97
1718818555420,1940,Petición HTTP,200,,Grupo de Hilos 1-74,text,true,,1117,148,195,195,http://ec2-34-207-232-42.compute-1.amazonaws.com:8080/pets,1921,0,115
1718818555459,1979,Petición HTTP,200,,Grupo de Hilos 1-78,text,true,,1117,148,196,196,http://ec2-34-207-232-42.compute-1.amazonaws.com:8080/pets,1979,0,96
1718818555440,1999,Petición HTTP,200,,Grupo de Hilos 1-76,text,true,,1117,148,197,197,http://ec2-34-207-232-42.compute-1.amazonaws.com:8080/pets,1999,0,99
1718818555410,2029,Petición HTTP,200,,Grupo de Hilos 1-73,text,true,,1117,148,197,197,http://ec2-34-207-232-42.compute-1.amazonaws.com:8080/pets,2029,0,125
1718818555469,1970,Petición HTTP,200,,Grupo de Hilos 1-79,text,true,,1117,148,197,197,http://ec2-34-207-232-42.compute-1.amazonaws.com:8080/pets,1970,0,96
1718818555450,1989,Petición HTTP,200,,Grupo de Hilos 1-77,text,true,,1117,148,197,197,http://ec2-34-207-232-42.compute-1.amazonaws.com:8080/pets,1989,0,96
1718818555500,1943,Petición HTTP,200,,Grupo de Hilos 1-82,text,true,,1117,148,197,197,http://ec2-34-207-232-42.compute-1.amazonaws.com:8080/pets,1939,0,95
1718818557086,357,Petición HTTP,200,,Grupo de Hilos 1-241,text,true,,1117,148,197,197,http://ec2-34-207-232-42.compute-1.amazonaws.com:8080/pets,357,0,98
1718818555490,1973,Petición HTTP,200,,Grupo de Hilos 1-81,text,true,,1117,148,197,197,http://ec2-34-207-232-42.compute-1.amazonaws.com:8080/pets,1973,0,97
1718818557136,332,Petición HTTP,200,,Grupo de Hilos 1-246,text,true,,1117,148,196,196,http://ec2-34-207-232-42.compute-1.amazonaws.com:8080/pets,331,0,100
1718818557149,345,Petición HTTP,200,,Grupo de Hilos 1-247,text,true,,1117,148,198,198,http://ec2-34-207-232-42.compute-1.amazonaws.com:8080/pets,343,0,96
1718818555540,1972,Petición HTTP,200,,Grupo de Hilos 1-86,text,true,,1117,148,199,199,http://ec2-34-207-232-42.compute-1.amazonaws.com:8080/pets,1972,0,97
1718818555549,1972,Petición HTTP,200,,Grupo de Hilos 1-87,text,true,,1117,148,199,199,http://ec2-34-207-232-42.compute-1.amazonaws.com:8080/pets,1972,0,96
1718818555569,1954,Petición HTTP,200,,Grupo de Hilos 1-89,text,true,,1117,148,198,198,http://ec2-34-207-232-42.compute-1.amazonaws.com:8080/pets,1954,0,97
1718818555558,1981,Petición HTTP,200,,Grupo de Hilos 1-88,text,true,,1117,148,198,198,http://ec2-34-207-232-42.compute-1.amazonaws.com:8080/pets,1973,0,95
1718818555529,2010,Petición HTTP,200,,Grupo de Hilos 1-85,text,true,,1117,148,198,198,http://ec2-34-207-232-42.compute-1.amazonaws.com:8080/pets,2002,0,100
1718818555590,1961,Petición HTTP,200,,Grupo de Hilos 1-91,text,true,,1117,148,198,198,http://ec2-34-207-232-42.compute-1.amazonaws.com:8080/pets,1948,0,95
1718818555599,1959,Petición HTTP,200,,Grupo de Hilos 1-92,text,true,,1117,148,198,198,http://ec2-34-207-232-42.compute-1.amazonaws.com:8080/pets,1959,0,96
1718818555579,2011,Petición HTTP,200,,Grupo de Hilos 1-90,text,true,,1117,148,200,200,http://ec2-34-207-232-42.compute-1.amazonaws.com:8080/pets,2006,0,98
1718818555655,1954,Petición HTTP,200,,Grupo de Hilos 1-98,text,true,,1117,148,201,201,http://ec2-34-207-232-42.compute-1.amazonaws.com:8080/pets,1948,0,98
1718818555616,2003,Petición HTTP,200,,Grupo de Hilos 1-94,text,true,,1117,148,201,201,http://ec2-34-207-232-42.compute-1.amazonaws.com:8080/pets,2003,0,97
1718818555639,1988,Petición HTTP,200,,Grupo de Hilos 1-96,text,true,,1117,148,200,200,http://ec2-34-207-232-42.compute-1.amazonaws.com:8080/pets,1980,0,96
1718818555615,2019,Petición HTTP,200,,Grupo de Hilos 1-93,text,true,,1117,148,200,200,http://ec2-34-207-232-42.compute-1.amazonaws.com:8080/pets,2019,0,98
1718818555675,1963,Petición HTTP,200,,Grupo de Hilos 1-100,text,true,,1117,148,199,199,http://ec2-34-207-232-42.compute-1.amazonaws.com:8080/pets,1954,0,96
