timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1718836951039,198,Petición HTTP,200,,Grupo de Hilos 1-37,text,true,,1117,147,4,4,http://ec2-3-84-132-196.compute-1.amazonaws.com:8080/pets,198,0,95
1718836951089,246,Petición HTTP,200,,Grupo de Hilos 1-38,text,true,,1117,147,5,5,http://ec2-3-84-132-196.compute-1.amazonaws.com:8080/pets,246,0,122
1718836951141,200,Petición HTTP,200,,Grupo de Hilos 1-39,text,true,,1117,147,5,5,http://ec2-3-84-132-196.compute-1.amazonaws.com:8080/pets,200,0,96
1718836951188,202,Petición HTTP,200,,Grupo de Hilos 1-40,text,true,,1117,147,5,5,http://ec2-3-84-132-196.compute-1.amazonaws.com:8080/pets,202,0,96
1718836951238,202,Petición HTTP,200,,Grupo de Hilos 1-41,text,true,,1117,147,5,5,http://ec2-3-84-132-196.compute-1.amazonaws.com:8080/pets,202,0,97
1718836951289,200,Petición HTTP,200,,Grupo de Hilos 1-42,text,true,,1117,147,5,5,http://ec2-3-84-132-196.compute-1.amazonaws.com:8080/pets,200,0,96
1718836951338,232,Petición HTTP,200,,Grupo de Hilos 1-43,text,true,,1117,147,5,5,http://ec2-3-84-132-196.compute-1.amazonaws.com:8080/pets,232,0,97
1718836951389,199,Petición HTTP,200,,Grupo de Hilos 1-44,text,true,,1117,147,5,5,http://ec2-3-84-132-196.compute-1.amazonaws.com:8080/pets,199,0,97
1718836951437,236,Petición HTTP,200,,Grupo de Hilos 1-45,text,true,,1117,147,5,5,http://ec2-3-84-132-196.compute-1.amazonaws.com:8080/pets,236,0,133
1718836951488,217,Petición HTTP,200,,Grupo de Hilos 1-46,text,true,,1117,147,5,5,http://ec2-3-84-132-196.compute-1.amazonaws.com:8080/pets,217,0,93
1718836951540,242,Petición HTTP,200,,Grupo de Hilos 1-47,text,true,,1117,147,5,5,http://ec2-3-84-132-196.compute-1.amazonaws.com:8080/pets,242,0,126
1718836951588,225,Petición HTTP,200,,Grupo de Hilos 1-48,text,true,,1117,147,5,5,http://ec2-3-84-132-196.compute-1.amazonaws.com:8080/pets,225,0,117
1718836951639,203,Petición HTTP,200,,Grupo de Hilos 1-49,text,true,,1117,147,5,5,http://ec2-3-84-132-196.compute-1.amazonaws.com:8080/pets,203,0,94
1718836951688,216,Petición HTTP,200,,Grupo de Hilos 1-50,text,true,,1117,147,5,5,http://ec2-3-84-132-196.compute-1.amazonaws.com:8080/pets,216,0,109
1718836951738,212,Petición HTTP,200,,Grupo de Hilos 1-51,text,true,,1117,147,5,5,http://ec2-3-84-132-196.compute-1.amazonaws.com:8080/pets,212,0,97
1718836951790,214,Petición HTTP,200,,Grupo de Hilos 1-52,text,true,,1117,147,5,5,http://ec2-3-84-132-196.compute-1.amazonaws.com:8080/pets,214,0,96
1718836951833,206,Petición HTTP,200,,Grupo de Hilos 1-53,text,true,,1117,147,5,5,http://ec2-3-84-132-196.compute-1.amazonaws.com:8080/pets,206,0,98
1718836951888,220,Petición HTTP,200,,Grupo de Hilos 1-54,text,true,,1117,147,5,5,http://ec2-3-84-132-196.compute-1.amazonaws.com:8080/pets,220,0,114
1718836951937,197,Petición HTTP,200,,Grupo de Hilos 1-55,text,true,,1117,147,4,4,http://ec2-3-84-132-196.compute-1.amazonaws.com:8080/pets,197,0,94
1718836951989,204,Petición HTTP,200,,Grupo de Hilos 1-56,text,true,,1117,147,5,5,http://ec2-3-84-132-196.compute-1.amazonaws.com:8080/pets,204,0,101
1718836952036,204,Petición HTTP,200,,Grupo de Hilos 1-57,text,true,,1117,147,5,5,http://ec2-3-84-132-196.compute-1.amazonaws.com:8080/pets,204,0,97
1718836952088,195,Petición HTTP,200,,Grupo de Hilos 1-58,text,true,,1117,147,4,4,http://ec2-3-84-132-196.compute-1.amazonaws.com:8080/pets,195,0,94
1718836952139,198,Petición HTTP,200,,Grupo de Hilos 1-59,text,true,,1117,147,5,5,http://ec2-3-84-132-196.compute-1.amazonaws.com:8080/pets,196,0,95
1718836952187,227,Petición HTTP,200,,Grupo de Hilos 1-60,text,true,,1117,147,5,5,http://ec2-3-84-132-196.compute-1.amazonaws.com:8080/pets,227,0,124
1718836952238,195,Petición HTTP,200,,Grupo de Hilos 1-61,text,true,,1117,147,4,4,http://ec2-3-84-132-196.compute-1.amazonaws.com:8080/pets,195,0,96
1718836952287,197,Petición HTTP,200,,Grupo de Hilos 1-62,text,true,,1117,147,4,4,http://ec2-3-84-132-196.compute-1.amazonaws.com:8080/pets,197,0,95
1718836952333,199,Petición HTTP,200,,Grupo de Hilos 1-63,text,true,,1117,147,4,4,http://ec2-3-84-132-196.compute-1.amazonaws.com:8080/pets,198,0,95
1718836952387,203,Petición HTTP,200,,Grupo de Hilos 1-64,text,true,,1117,147,5,5,http://ec2-3-84-132-196.compute-1.amazonaws.com:8080/pets,203,0,97
1718836952442,201,Petición HTTP,200,,Grupo de Hilos 1-65,text,true,,1117,147,5,5,http://ec2-3-84-132-196.compute-1.amazonaws.com:8080/pets,201,0,96
1718836952485,207,Petición HTTP,200,,Grupo de Hilos 1-66,text,true,,1117,147,5,5,http://ec2-3-84-132-196.compute-1.amazonaws.com:8080/pets,207,0,105
