timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1750718575469,215,Petición HTTP,200,,Grupo de Hilos 1-52,text,true,,18175,120,25,25,http://localhost:8080/pets,215,0,0
1750718575407,285,Petición HTTP,200,,Grupo de Hilos 1-46,text,true,,18175,120,25,25,http://localhost:8080/pets,284,0,1
1750718575491,207,Petición HTTP,200,,Grupo de Hilos 1-54,text,true,,18175,120,24,24,http://localhost:8080/pets,207,0,0
1750718575170,534,Petición HTTP,200,,Grupo de Hilos 1-22,text,true,,18175,120,24,24,http://localhost:8080/pets,534,0,0
1750718575459,250,Petición HTTP,200,,Grupo de Hilos 1-51,text,true,,18175,120,23,23,http://localhost:8080/pets,250,0,0
1750718575499,213,Petición HTTP,200,,Grupo de Hilos 1-55,text,true,,18175,120,23,23,http://localhost:8080/pets,213,0,0
1750718575537,177,Petición HTTP,200,,Grupo de Hilos 1-59,text,true,,18175,120,22,22,http://localhost:8080/pets,177,0,0
1750718575506,208,Petición HTTP,200,,Grupo de Hilos 1-56,text,true,,18175,120,21,21,http://localhost:8080/pets,207,0,0
1750718575557,159,Petición HTTP,200,,Grupo de Hilos 1-61,text,true,,18175,120,20,20,http://localhost:8080/pets,159,0,0
1750718575681,38,Petición HTTP,200,,Grupo de Hilos 1-73,text,true,,18175,120,19,19,http://localhost:8080/pets,37,0,1
1750718575481,245,Petición HTTP,200,,Grupo de Hilos 1-53,text,true,,18175,120,19,19,http://localhost:8080/pets,245,0,0
1750718575520,286,Petición HTTP,200,,Grupo de Hilos 1-57,text,true,,18175,120,26,26,http://localhost:8080/pets,286,0,1
1750718575550,257,Petición HTTP,200,,Grupo de Hilos 1-60,text,true,,18175,120,26,26,http://localhost:8080/pets,256,0,1
1750718575631,192,Petición HTTP,200,,Grupo de Hilos 1-68,text,true,,18175,120,26,26,http://localhost:8080/pets,192,0,0
1750718575579,247,Petición HTTP,200,,Grupo de Hilos 1-63,text,true,,18175,120,25,25,http://localhost:8080/pets,246,0,1
1750718575621,206,Petición HTTP,200,,Grupo de Hilos 1-67,text,true,,18175,120,24,24,http://localhost:8080/pets,205,0,1
1750718575389,438,Petición HTTP,200,,Grupo de Hilos 1-44,text,true,,18175,120,23,23,http://localhost:8080/pets,438,0,1
1750718575108,724,Petición HTTP,200,,Grupo de Hilos 1-16,text,true,,18175,120,23,23,http://localhost:8080/pets,724,0,5
1750718575590,243,Petición HTTP,200,,Grupo de Hilos 1-64,text,true,,18175,120,22,22,http://localhost:8080/pets,243,0,1
1750718575638,195,Petición HTTP,200,,Grupo de Hilos 1-69,text,true,,18175,120,21,21,http://localhost:8080/pets,195,0,0
1750718575658,181,Petición HTTP,200,,Grupo de Hilos 1-71,text,true,,18175,120,20,20,http://localhost:8080/pets,181,0,1
1750718575528,315,Petición HTTP,200,,Grupo de Hilos 1-58,text,true,,18175,120,20,20,http://localhost:8080/pets,315,0,1
1750718575650,206,Petición HTTP,200,,Grupo de Hilos 1-70,text,true,,18175,120,20,20,http://localhost:8080/pets,205,0,1
1750718575783,88,Petición HTTP,200,,Grupo de Hilos 1-83,text,true,,18175,120,21,21,http://localhost:8080/pets,88,0,0
1750718575692,180,Petición HTTP,200,,Grupo de Hilos 1-74,text,true,,18175,120,20,20,http://localhost:8080/pets,178,0,1
1750718575710,165,Petición HTTP,200,,Grupo de Hilos 1-76,text,true,,18175,120,19,19,http://localhost:8080/pets,165,0,1
1750718575700,175,Petición HTTP,200,,Grupo de Hilos 1-75,text,true,,18175,120,18,18,http://localhost:8080/pets,175,0,0
1750718575789,89,Petición HTTP,200,,Grupo de Hilos 1-84,text,true,,18175,120,17,17,http://localhost:8080/pets,89,0,1
1750718575782,97,Petición HTTP,200,,Grupo de Hilos 1-81,text,true,,18175,120,16,16,http://localhost:8080/pets,96,0,1
1750718575671,209,Petición HTTP,200,,Grupo de Hilos 1-72,text,true,,18175,120,16,16,http://localhost:8080/pets,209,0,0
1750718575789,123,Petición HTTP,200,,Grupo de Hilos 1-79,text,true,,18175,120,18,18,http://localhost:8080/pets,123,0,1
1750718575782,130,Petición HTTP,200,,Grupo de Hilos 1-80,text,true,,18175,120,18,18,http://localhost:8080/pets,130,0,1
1750718575798,116,Petición HTTP,200,,Grupo de Hilos 1-85,text,true,,18175,120,16,16,http://localhost:8080/pets,116,0,1
1750718575780,139,Petición HTTP,200,,Grupo de Hilos 1-78,text,true,,18175,120,16,16,http://localhost:8080/pets,139,0,1
1750718575724,207,Petición HTTP,200,,Grupo de Hilos 1-77,text,true,,18175,120,16,16,http://localhost:8080/pets,206,0,1
1750718575880,55,Petición HTTP,200,,Grupo de Hilos 1-93,text,true,,18175,120,15,15,http://localhost:8080/pets,55,0,0
1750718575819,125,Petición HTTP,200,,Grupo de Hilos 1-87,text,true,,18175,120,15,15,http://localhost:8080/pets,124,0,0
1750718575849,100,Petición HTTP,200,,Grupo de Hilos 1-90,text,true,,18175,120,14,14,http://localhost:8080/pets,97,0,1
1750718575860,93,Petición HTTP,200,,Grupo de Hilos 1-91,text,true,,18175,120,14,14,http://localhost:8080/pets,93,0,1
1750718575840,124,Petición HTTP,200,,Grupo de Hilos 1-89,text,true,,18175,120,14,14,http://localhost:8080/pets,124,0,0
1750718575869,96,Petición HTTP,200,,Grupo de Hilos 1-92,text,true,,18175,120,13,13,http://localhost:8080/pets,96,0,1
1750718575810,169,Petición HTTP,200,,Grupo de Hilos 1-86,text,true,,18175,120,14,14,http://localhost:8080/pets,169,0,0
1750718575568,412,Petición HTTP,200,,Grupo de Hilos 1-62,text,true,,18175,120,13,13,http://localhost:8080/pets,409,0,0
1750718575783,198,Petición HTTP,200,,Grupo de Hilos 1-82,text,true,,18175,120,12,12,http://localhost:8080/pets,198,0,0
1750718575888,106,Petición HTTP,200,,Grupo de Hilos 1-94,text,true,,18175,120,12,12,http://localhost:8080/pets,106,0,0
1750718575899,95,Petición HTTP,200,,Grupo de Hilos 1-95,text,true,,18175,120,12,12,http://localhost:8080/pets,95,0,0
1750718575919,91,Petición HTTP,200,,Grupo de Hilos 1-97,text,true,,18175,120,12,12,http://localhost:8080/pets,91,0,0
1750718575931,81,Petición HTTP,200,,Grupo de Hilos 1-98,text,true,,18175,120,11,11,http://localhost:8080/pets,80,0,2
1750718575937,89,Petición HTTP,200,,Grupo de Hilos 1-99,text,true,,18175,120,11,11,http://localhost:8080/pets,89,0,0
1750718575910,118,Petición HTTP,200,,Grupo de Hilos 1-96,text,true,,18175,120,10,10,http://localhost:8080/pets,116,0,0
1750718575967,77,Petición HTTP,200,,Grupo de Hilos 1-102,text,true,,18175,120,11,11,http://localhost:8080/pets,77,0,0
1750718575958,95,Petición HTTP,200,,Grupo de Hilos 1-101,text,true,,18175,120,11,11,http://localhost:8080/pets,94,0,0
1750718575990,67,Petición HTTP,200,,Grupo de Hilos 1-104,text,true,,18175,120,11,11,http://localhost:8080/pets,67,0,1
1750718575832,234,Petición HTTP,200,,Grupo de Hilos 1-88,text,true,,18175,120,10,10,http://localhost:8080/pets,234,0,0
1750718575978,90,Petición HTTP,200,,Grupo de Hilos 1-103,text,true,,18175,120,9,9,http://localhost:8080/pets,89,0,0
1750718575951,124,Petición HTTP,200,,Grupo de Hilos 1-100,text,true,,18175,120,9,9,http://localhost:8080/pets,122,0,0
1750718576000,79,Petición HTTP,200,,Grupo de Hilos 1-105,text,true,,18175,120,8,8,http://localhost:8080/pets,79,0,0
